6.108408669415523917e+01,4.458497904372696752e+01,3.107975553935456858e+01,2.106779203086318475e+01,1.279202953584626634e+01,9.545176203287539352e+00,6.801770544877180136e+00,4.575117451794342927e+00,3.203710220503609207e+00,2.444872133887385335e+00,1.484985904568018045e+00,9.814547385142255997e-01,8.021508795444964868e-01,5.279205113564592322e-01,3.420859594538191439e-01,1.883099324388101958e-01,7.269849119818977412e-02,7.494637231361970554e-03,1.525381351937785991e-02,-4.132679058685777979e-02
7.505171201245673274e+01,5.527593749089610498e+01,3.549629904223930765e+01,2.433507340201013491e+01,1.626122865579245413e+01,1.158942676185112397e+01,8.590970364997444264e+00,5.862150940389088127e+00,4.656022729909580882e+00,3.096570456646228209e+00,2.253049742012951828e+00,1.641961753707341432e+00,1.061384891396468744e+00,7.226909701221682081e-01,4.220008003513022188e-01,2.547649248364305952e-01,2.138613920576357963e-01,1.469619974781454785e-01,1.332298317469744198e-01,1.282632095099849323e-01
6.352508626203976405e+01,4.527811591366334909e+01,3.200923935201715409e+01,2.165022115373236034e+01,1.441053622581859983e+01,9.616864166931970104e+00,7.384062535147283057e+00,4.756854791920254399e+00,3.639658493501408465e+00,2.300838822100853331e+00,1.672549934423866569e+00,1.066556909642250028e+00,8.066818458811407799e-01,5.503030106040424085e-01,4.427164550976637192e-01,2.431225839167895642e-01,1.061587392959409820e-01,7.849668311254638653e-02,8.683973528819734222e-02,8.883971928611311686e-02
7.485821614279450387e+01,5.640952510773425388e+01,3.509531953907118407e+01,2.509974550566028739e+01,1.618608823683363340e+01,1.124541707592807960e+01,8.796079439522451082e+00,5.763650841239270406e+00,4.014311180046585825e+00,2.845170662127594063e+00,1.898951673625801417e+00,1.132447345363497115e+00,8.163464024679301101e-01,5.051313771713316081e-01,3.126247705680444966e-01,1.996426720760533235e-01,1.082361590308757865e-01,6.058515268893925609e-02,4.880459112321115789e-02,5.415814121014204258e-02
7.180125394978153963e+01,5.436222937356540541e+01,3.323584144297718268e+01,2.509109241434736148e+01,1.433914620321369426e+01,1.019675466080342829e+01,8.092682166147778133e+00,5.448579012231158814e+00,4.076701737172971463e+00,2.805867000870611250e+00,1.994069288213643709e+00,1.314973883304634494e+00,9.510341144220999521e-01,7.470290486754910253e-01,5.923328016574092025e-01,4.009590541553156862e-01,3.604617680278801584e-01,1.978871770395416452e-01,1.501027343441054263e-01,5.719970910673291553e-02
6.591352865729668054e+01,4.751817183940175227e+01,3.272984981538696303e+01,2.303741619484301850e+01,1.336670471429695972e+01,1.077133661232789663e+01,7.307960615165590035e+00,5.159912685488236228e+00,3.914044846786204790e+00,2.537203034528248136e+00,1.686012016359123233e+00,1.245094870528029807e+00,8.974699887854925562e-01,5.717007710475925375e-01,2.332057590725082896e-01,1.519099004560511279e-01,4.869009171660308027e-02,4.045863769882464961e-02,4.648817333266313384e-02,-1.691480477011038028e-02
8.005269686725948475e+01,6.028054461576975598e+01,4.239996991519209502e+01,2.840578644642792128e+01,1.698754702642793291e+01,1.216533517535572351e+01,9.596961220461453834e+00,6.307815532868650266e+00,4.639954230010476799e+00,3.208170763166113382e+00,2.336242127481714004e+00,1.656788626027964728e+00,1.151332906445752924e+00,7.986020585011860407e-01,5.340227104021016968e-01,2.424753445493914306e-01,1.179593344163707286e-01,6.177947817082856535e-02,-1.075339666491770090e-02,3.695758799443733117e-02
5.782227336170019782e+01,3.883158953229644794e+01,3.125233799561216586e+01,2.007339908363380232e+01,1.292038618272368922e+01,8.895318722570344505e+00,6.589387398076796742e+00,4.235155683200805932e+00,3.038729295326632940e+00,2.178365010638229737e+00,1.354694054852627394e+00,8.968019054920081112e-01,7.414118948380183927e-01,4.684874500253378704e-01,2.813170450371625386e-01,1.818422531301768508e-01,1.524725096870284402e-01,9.514416579783677164e-02,5.257125980033480056e-02,2.373815053359968827e-02
6.133239268119735499e+01,4.868163851980551726e+01,3.332720591887286332e+01,2.059969464420091967e+01,1.355020293791351449e+01,9.961485469560992456e+00,7.282927630099371719e+00,4.873738595500106463e+00,3.717769911898671342e+00,2.585016758887320520e+00,1.711763497929527755e+00,1.205442776838816732e+00,8.936055899416938120e-01,6.136937918678632142e-01,4.631697152009079943e-01,3.277730738689469958e-01,2.312291529234321574e-01,1.499241665474747298e-01,6.927688961727872241e-02,3.633034562132562290e-02
7.522136687216377027e+01,5.521708912488749377e+01,3.673481515274688292e+01,2.513130896508423007e+01,1.620695495816282516e+01,1.193242263899644939e+01,8.441250736434328772e+00,5.228415368643850591e+00,3.970467465841333699e+00,2.903057316076412153e+00,1.943284765142832438e+00,1.294020124764426072e+00,8.058613479025436011e-01,4.993030315543950381e-01,3.360238751742076202e-01,1.708837453645381810e-01,1.241898945192740078e-01,1.179311418210530343e-01,8.840936989513448196e-02,1.251681463059426194e-02
6.599520379423596239e+01,5.005160092547885853e+01,3.730962776541420567e+01,2.460328160097554218e+01,1.437631024868677443e+01,1.087286670676566658e+01,8.057229797979521990e+00,5.086442453045942003e+00,3.652083742226160279e+00,2.594940406282148615e+00,1.723423097849644092e+00,1.169317390370129051e+00,7.232902061048629427e-01,3.769185532887138201e-01,2.859161531459535333e-01,3.033341490272530860e-01,1.576767214551605123e-01,1.187560600162986396e-01,5.204648153879985056e-02,5.150378676838370884e-04
6.583251081429652629e+01,5.235926769161579131e+01,3.504386842618615816e+01,2.496212605338710588e+01,1.463873790137556519e+01,1.076814607602033291e+01,7.878675826380789893e+00,5.684849768746883747e+00,3.927008674149531586e+00,2.679848251283472038e+00,2.083612257397021938e+00,1.399629972408095835e+00,1.004468195895815485e+00,5.718932216678929148e-01,3.880090890723408292e-01,2.125358515758229982e-01,1.494148498410040882e-01,1.451421237486645310e-01,6.876145920047231630e-02,3.029964036378352682e-02
6.534317313397413329e+01,4.938050136202417661e+01,3.315203123550749353e+01,2.237029521013991840e+01,1.393906656932016297e+01,1.073378300642121452e+01,8.273398531860909344e+00,5.303743350640543142e+00,3.654152026724046820e+00,2.623335040419070729e+00,1.740973852210956796e+00,1.293729680580875119e+00,8.364649835569694103e-01,5.891731833396260942e-01,4.174549693844504805e-01,2.832334587885642629e-01,1.897244950174510614e-01,1.580603043152477849e-01,6.366771183579171545e-02,6.252650683918541119e-02
6.985278942239914102e+01,5.260618712187456225e+01,3.647186582980544500e+01,2.631348164669157086e+01,1.558136500799527902e+01,1.218271494928022136e+01,8.450773074203437929e+00,6.174341170757628561e+00,4.389772944304539237e+00,2.952467498606466734e+00,2.166895676428208350e+00,1.547438746359548256e+00,1.017859565343712580e+00,7.538868601032673311e-01,5.592000291552052804e-01,3.754423264659244031e-01,2.891950193786730350e-01,2.035476821162362504e-01,1.744401328361303571e-01,1.403406828088565594e-01
6.685555921006432811e+01,5.606298055538145775e+01,3.665962261209528350e+01,2.585183261576798586e+01,1.618135249040156509e+01,1.074226708621718984e+01,8.234317667361752413e+00,5.368156757132471313e+00,3.641208522292643135e+00,2.696626737560446241e+00,1.705301989115663108e+00,1.296623336757397160e+00,8.712321862311015463e-01,5.888896596793762317e-01,5.126379234741359481e-01,3.653524667959138772e-01,1.769227948762327751e-01,9.189725282713935572e-02,5.307590318761899045e-02,4.807721029364656062e-02
6.483609469341128317e+01,4.734699242833173116e+01,3.517535101520429919e+01,2.170850802447188954e+01,1.451977781951464763e+01,9.998357831172526744e+00,6.915259518094873492e+00,5.023145081311025884e+00,3.548173368815363826e+00,2.541232074145195696e+00,1.655638255992656127e+00,1.045682809397788127e+00,7.220578679946524359e-01,5.590541415301627515e-01,3.321094291129262355e-01,2.135667203947903547e-01,1.587718591565157322e-01,1.740069065944502558e-01,1.141737637016622536e-01,1.969647900519056957e-02
7.045142716257650761e+01,4.953444498759799330e+01,3.272836927256886952e+01,2.351437714183197869e+01,1.449159014727042738e+01,1.095290220061120401e+01,8.182639415303142982e+00,5.770599586985575513e+00,4.108770159839543190e+00,2.868943323616562235e+00,2.053319596332187746e+00,1.418511320548661025e+00,1.107577032058025157e+00,7.409520894352761289e-01,4.222381885916860478e-01,2.494737708743778037e-01,1.043144238295260345e-01,3.745475636341084186e-02,3.456015482995192928e-02,2.743165579517312450e-02
5.725567846425688145e+01,4.972562346706467906e+01,3.191024227467700314e+01,2.175702880142962670e+01,1.327587006452195340e+01,9.368028799004699536e+00,6.896686258441601325e+00,4.726086577223493457e+00,3.453556623511185641e+00,2.391986020217141462e+00,1.520796205072755480e+00,1.086563248098901147e+00,8.008659101630923871e-01,5.344872532966197243e-01,3.324407797931310249e-01,1.678415988715223905e-01,1.092210888939499913e-01,2.378817017233081019e-02,-1.833570413049150430e-02,-2.911740215463023626e-02
6.125217346105294070e+01,4.181264761581471845e+01,2.783901086445668938e+01,1.938696894209291344e+01,1.170864785259698237e+01,9.034577854181581102e+00,6.287252318645866644e+00,4.367696329339927352e+00,3.194637276205801957e+00,2.237261252231797393e+00,1.666532785399633454e+00,1.135606193398103869e+00,6.783508742443535855e-01,5.284138907112093664e-01,4.364540461202461863e-01,2.748348061376822971e-01,1.166990978075006374e-01,5.877941782260311804e-02,3.305508116807029384e-02,1.327296045186957332e-02
8.699478375031338828e+01,5.732670320416657006e+01,4.489537565605092340e+01,3.019492623321717417e+01,1.916360556737672027e+01,1.314429696715488127e+01,1.027433303221343408e+01,6.816140398091154573e+00,5.194496410344189741e+00,3.349718502483202354e+00,2.246689680705066028e+00,1.810076176064262521e+00,1.135806163351306131e+00,7.417208701444002461e-01,5.566252776584780237e-01,4.322611090719066240e-01,3.465615240470595881e-01,2.868977653159694996e-01,1.664753789292320596e-01,1.096952005274093173e-01
6.261288609733700383e+01,4.747501736394244887e+01,3.135149465016752401e+01,2.145027198503040111e+01,1.426067528113181027e+01,9.925650628187000279e+00,7.635069082147307284e+00,4.777296117562309874e+00,3.359915609579300355e+00,2.453679679410190939e+00,1.583699083131569818e+00,1.058290242727457420e+00,6.345648441214973845e-01,3.702847856400937610e-01,2.309979654717625452e-01,1.101209630856314486e-01,8.384111787354343870e-02,3.907703565213629937e-02,4.168022229940252996e-03,-1.075666351318845838e-02
7.219791708857108858e+01,5.646712725477102879e+01,3.683574657594088819e+01,2.356064301854963006e+01,1.483988101602596821e+01,1.225051395962141143e+01,8.811568694017648085e+00,5.518373259255819896e+00,4.196878521908300463e+00,3.135256845456532826e+00,2.159050192693750425e+00,1.545350589655048346e+00,1.016275182195938820e+00,6.901962644935452085e-01,5.295240649361403484e-01,3.628156325503255619e-01,3.390270476056389537e-01,3.144251985074532074e-01,1.942954473325125275e-01,1.654152354037110861e-01
6.322298496261695533e+01,4.578718666273899629e+01,3.141838407653960985e+01,2.168891347655582891e+01,1.399825068098318326e+01,1.007174514644548680e+01,7.229312551370408180e+00,4.838351497383731825e+00,3.496228869041966725e+00,2.355018850719197587e+00,1.678130446730814018e+00,1.009553349039325143e+00,6.199333204098593786e-01,5.320021586773223676e-01,3.756696730245556171e-01,2.072358942787282665e-01,9.636174636427270734e-02,8.179888026553303049e-02,5.463530325464029287e-03,-2.183962460309835443e-02
5.783987273798015138e+01,4.459219863185716548e+01,3.060234350648084245e+01,2.086212443540225792e+01,1.360622557851696612e+01,9.567659034200406865e+00,7.147083397905228175e+00,5.075793293681996943e+00,3.225272075403052163e+00,2.355200225755044841e+00,1.517395285784733705e+00,1.056381913747318047e+00,7.018976876033713452e-01,5.258034747255104779e-01,3.001393017723427148e-01,2.322118243368048451e-01,1.076608138085088096e-01,1.042462032520320020e-01,8.721433869424113916e-02,6.830168429921518181e-02
6.855020874041704815e+01,4.811666577649592824e+01,3.420845601693372373e+01,2.234197871428295556e+01,1.425959194341722913e+01,1.119826695888468393e+01,8.037879489250608245e+00,5.376187126249564407e+00,3.975567639187830515e+00,2.787066429187524896e+00,1.898134921075552928e+00,1.337702158087046511e+00,8.428717553714635269e-01,5.362956898857996757e-01,3.236330989074210351e-01,2.642159397701939194e-01,1.846209849483911036e-01,1.169851984943971468e-01,5.280599522315203298e-02,-2.587736819734955118e-02
5.940712560194789660e+01,4.453699304219817634e+01,2.984450650344253120e+01,2.118553784960831976e+01,1.239986337686822715e+01,9.635992387367991796e+00,7.320061175624971384e+00,4.686217452251378646e+00,3.288269742128155926e+00,2.440168042690630479e+00,1.632996438906678227e+00,1.086616378028154140e+00,6.822290775488081271e-01,4.596716371648081334e-01,4.352685427255327810e-01,3.097467607098117193e-01,1.335200529194517649e-01,6.991120156100980032e-02,3.795247957916456777e-02,-5.131501051506184852e-03
6.984409973045356423e+01,5.119773338482900016e+01,3.427308626918605938e+01,2.312067339920783837e+01,1.445196833997894892e+01,1.137644114381482296e+01,8.195868020350474126e+00,5.386667935580637945e+00,4.080048891713975223e+00,2.737384535846865585e+00,1.851811630859688140e+00,1.245669893353418267e+00,9.750201222257559586e-01,8.059798806066467147e-01,4.478137474918346683e-01,3.028018466894740746e-01,1.953241183377441570e-01,1.420001263184433316e-01,1.078873080781094090e-01,2.212688646402494880e-02
7.590509773481869615e+01,5.298610397695356511e+01,3.715237759055401057e+01,2.260376271690601868e+01,1.547642490793547054e+01,1.114379881033794462e+01,7.978720160682711615e+00,5.642104964180305160e+00,4.509633640612735306e+00,3.185705449235054498e+00,2.244159948624596446e+00,1.415735133547401770e+00,9.623508700262742854e-01,6.869059919624419530e-01,3.842998568512539515e-01,2.407393715759568176e-01,8.964891101472778623e-02,8.687440798324398694e-02,4.450771256205399151e-02,3.861567288232780476e-02
7.006756382587892062e+01,5.339119591040482504e+01,3.704379304591788724e+01,2.332673511252323806e+01,1.450675356935728821e+01,1.082013948268894943e+01,7.594624671480439737e+00,5.035580019144166641e+00,3.975027301578660577e+00,2.784100030148890959e+00,1.841445765512770505e+00,1.108464878643302676e+00,8.483132524886094483e-01,4.779959258396370703e-01,2.587947664195888176e-01,2.366241461134594160e-01,6.368151426986332075e-02,2.452637708192783803e-02,-6.187493215885517955e-02,-7.782234347885175207e-02
6.289247494352697032e+01,4.478705363081270718e+01,3.076917092969375389e+01,2.166594254075317849e+01,1.345984454943416075e+01,9.527856278861126071e+00,7.005437867300817523e+00,4.905182746799704674e+00,3.488532888224401329e+00,2.452247920080912635e+00,1.722429019276752182e+00,1.204520042379996436e+00,8.479878249788525002e-01,6.913111903520696711e-01,4.759794758114957447e-01,3.888265868504287570e-01,2.917251615168098833e-01,1.758383576239035129e-01,1.147535929081979489e-01,8.719148547646590752e-02
7.193331911698069803e+01,5.002601048853490795e+01,3.610910158873731035e+01,2.362594336939213235e+01,1.577826710343431849e+01,1.084495967958436680e+01,8.182709067245317769e+00,5.402727895874820163e+00,3.852836635060798987e+00,2.769823395895018692e+00,1.621285283752637030e+00,1.161039325297047453e+00,7.518119534017690953e-01,6.439104779178387306e-01,4.156126057759365056e-01,2.111973618815399523e-01,2.076313480471831951e-01,1.303832615153892593e-01,1.298662014848004642e-01,1.038438872920049300e-01
7.267943849981990923e+01,5.594719898600108365e+01,3.740380147450952109e+01,2.565352104901956309e+01,1.696254425634461427e+01,1.192808243256559564e+01,9.538204234649681368e+00,5.988949814099506774e+00,4.190470372670519694e+00,3.297422485323182606e+00,2.176380662604356697e+00,1.360822221747399086e+00,1.103541404709456275e+00,7.507596152639964826e-01,6.363248556608470663e-01,4.426323373731180788e-01,2.572582318223398667e-01,1.999407972254627075e-01,1.714372517737850765e-01,9.486452606962191003e-02
6.184336729770411267e+01,4.704486240040739631e+01,3.100286449061377780e+01,2.163950355912225376e+01,1.400166543332316671e+01,9.612667732928350972e+00,7.238451718704218329e+00,4.777178496824877385e+00,3.378927846179720529e+00,2.309189118376810956e+00,1.663139921774948071e+00,1.158007187541531646e+00,8.956852914362587459e-01,6.243427189304405767e-01,4.316730401004201245e-01,2.973740592402112082e-01,1.389253606704711486e-01,1.200105298659327746e-01,2.322203786582541576e-02,-2.591783385128174425e-02
7.150489126876183832e+01,5.167855898058410702e+01,3.560431203547982904e+01,2.406043589671064353e+01,1.497797645425509039e+01,1.126779448132394812e+01,8.056480049879544580e+00,5.726378659500004353e+00,3.806853000577522739e+00,3.046468661573705994e+00,1.943722075779227954e+00,1.304520816499758595e+00,9.318687513399572797e-01,5.412161726216516699e-01,3.240335450815625129e-01,2.279745413102900464e-01,1.781621250699934322e-01,1.036973238749400450e-01,5.626467238161406148e-02,3.807712734898194978e-02
7.423221409204610666e+01,5.527732147381423999e+01,3.645049955034463096e+01,2.862484224126733068e+01,1.570519387900450781e+01,1.148346443427353591e+01,8.829170967068499465e+00,5.685107220221156332e+00,3.719292183906763860e+00,2.649896155066840731e+00,1.884700143290292340e+00,1.191839878945306408e+00,8.326465135867657796e-01,5.852791573649551715e-01,4.334447664264567956e-01,3.003149914097276163e-01,2.584058988032160165e-01,2.168871816545233644e-01,9.701268211800388730e-02,3.783608619198954026e-02
5.710967602943411947e+01,4.482748115929204857e+01,3.031084345646682365e+01,2.122623199247255243e+01,1.381567787329842290e+01,9.157845716940121505e+00,6.646387154592138025e+00,4.834458949335787459e+00,3.329315245825994474e+00,2.093703655567285438e+00,1.448315316667994734e+00,1.061587057308720494e+00,7.361676304860725883e-01,6.607019606832259528e-01,4.572966758425643374e-01,2.260163119941059062e-01,9.458587280950332687e-02,1.120705655090192265e-01,8.827281818597035312e-02,3.922627293766257905e-02
7.656435195972710517e+01,6.486670604918923289e+01,4.345036079585130295e+01,2.726889561536447104e+01,1.656902655294544502e+01,1.196684923392220412e+01,9.695611721174048014e+00,6.045306538253522710e+00,4.342869779638664163e+00,2.997189439760196805e+00,2.169636358324134928e+00,1.515936477924188841e+00,9.960340205252350421e-01,7.614280808913391763e-01,5.418237324691749235e-01,2.553440177217049523e-01,1.897971415567387687e-01,1.246803339089498225e-01,4.735511187698852875e-02,5.880057864630122005e-02
7.625329701263825655e+01,5.284192491967556293e+01,3.511780390304824095e+01,2.393332238417341884e+01,1.499375905221234362e+01,1.108028313925100861e+01,8.388648306517046294e+00,5.427980617844898603e+00,3.715443425058049698e+00,2.742621940904618416e+00,1.941631705365481686e+00,1.276852164052247884e+00,8.646229836787511225e-01,6.657834191932763268e-01,4.853695102103193770e-01,2.626414227283392910e-01,1.731638130144052545e-01,1.056893539590172126e-01,6.624458538794439355e-02,1.915060725441817754e-02
5.988521568535706052e+01,4.497556130404574048e+01,3.107789646810197937e+01,1.980108653779396022e+01,1.245600417281022132e+01,9.730562153944768866e+00,7.090295672558201368e+00,4.898670961696105941e+00,3.489635196049019950e+00,2.418769506317748785e+00,1.740465979121858631e+00,1.214290470594491911e+00,8.030898218382894749e-01,5.318436055959574471e-01,3.712458805647031457e-01,2.515884234709204192e-01,1.524686696804997132e-01,1.117001469312818296e-01,9.261239934863166323e-02,6.190439179353571936e-02
6.695343425915299918e+01,5.006599481998564727e+01,3.250790792343828173e+01,2.329165610168759315e+01,1.408229364163054953e+01,1.052392284746319362e+01,7.785254568380599594e+00,5.219927447133492215e+00,3.739630708940234083e+00,2.631641343282522083e+00,1.923217690182797757e+00,1.325422920620672684e+00,8.635139663667082965e-01,6.339173331588504601e-01,3.878729610339486378e-01,1.919305785062145608e-01,1.255688106972256690e-01,5.488869831893297691e-02,4.619531014630877397e-02,3.079711723473396723e-02
6.610629154685794617e+01,5.063974065078093645e+01,3.213185229370028395e+01,2.335948230976331885e+01,1.375020687449444168e+01,1.012643363731572244e+01,7.389134427881669964e+00,4.699920804999893065e+00,3.399207271110556317e+00,2.251026147274759026e+00,1.578958992630363323e+00,1.126369020780677799e+00,6.405716224840325435e-01,4.594904069783610767e-01,3.162842727769794027e-01,2.173571322136922668e-01,1.066929497991656178e-01,1.552960005585602571e-02,-5.678142098925016007e-02,-6.795294874395491069e-02
5.896963754405717140e+01,4.356853465384408963e+01,2.936324103909661787e+01,2.013131474000142518e+01,1.238022441278708285e+01,9.385281406985045649e+00,7.168348819273621331e+00,5.082298685867882249e+00,3.915340552543398633e+00,2.791063228120679973e+00,1.923160508051406259e+00,1.299011563326276431e+00,9.480768294170369703e-01,6.241883964562247034e-01,4.030543134061650989e-01,2.741532431277234894e-01,2.488476959640456287e-01,2.090823317410145377e-01,1.394455296646374687e-01,6.637197468614319806e-02
7.087106881513338408e+01,4.683501593833789656e+01,3.276890635432945942e+01,2.362070624819747877e+01,1.503800205550140134e+01,1.012495280369530093e+01,8.188248810855190740e+00,5.182966226652161446e+00,3.794190153463146586e+00,2.730549688447572620e+00,1.889451434232627403e+00,1.230205140458737079e+00,7.992699147144950444e-01,6.146264277073899551e-01,3.785248135853017115e-01,2.469880595619232122e-01,1.676154052481854118e-01,1.960404708599312595e-01,1.577034720503830145e-01,4.359400077633103499e-02
6.190214401171736824e+01,4.449451646158911444e+01,3.048024715107596805e+01,1.972287510383641163e+01,1.249898173053561656e+01,9.565049904476950360e+00,6.771880375230085569e+00,4.335621297753942116e+00,3.405208874991870971e+00,2.537531301679237128e+00,1.773736584287997520e+00,1.229666306690492705e+00,7.929106698878507498e-01,4.858461172496814084e-01,3.279219378069097579e-01,2.120292956408249829e-01,1.714876696125137712e-01,1.097435421967027647e-01,6.385316130883600394e-02,2.860034147182219030e-02
6.744639165906399114e+01,5.099169150325543143e+01,3.475980900205242108e+01,2.216640098562185557e+01,1.586585422666049716e+01,1.131428720808969857e+01,7.825948384509551659e+00,5.584553531492820078e+00,4.101087762303600392e+00,2.841410755297787194e+00,2.022580602919814119e+00,1.242664577402446513e+00,8.881666962257099840e-01,5.764202635309655376e-01,3.324252957605835501e-01,2.402118368394232650e-01,2.522704777107044882e-01,1.481122186734327162e-01,8.084964396000630937e-02,5.824715616585035560e-02
7.085345191383898111e+01,5.329618759807489425e+01,3.701603013850119339e+01,2.533547963850985951e+01,1.739585371462057850e+01,1.215363460381750649e+01,9.683666924359517481e+00,6.443013358145813108e+00,4.938255523349419640e+00,3.294061284297834735e+00,2.452979064309817492e+00,1.645139519841196885e+00,1.122105464467578306e+00,7.494086514060924742e-01,4.576024505553431543e-01,2.762709024083063736e-01,2.101146938094848871e-01,1.802652391535386200e-01,9.055516421492196266e-02,3.905029626134980114e-02
7.581534418031510825e+01,5.414277646379495224e+01,3.642355716260579612e+01,2.577820354018735571e+01,1.530817085176069270e+01,1.170765782910683050e+01,8.684544688266013779e+00,6.051395393616176399e+00,4.188191834712278627e+00,2.991749043055147883e+00,2.008868921684692221e+00,1.291170295013917002e+00,9.679723056549840443e-01,7.667125570884170127e-01,4.443864630452171172e-01,2.787462572041013442e-01,1.527361484773705480e-01,1.539605321528058623e-01,6.581322862906788251e-02,7.824291368968026850e-03
6.859457617974638310e+01,5.477664810068628753e+01,3.789166433195781991e+01,2.412297298071052509e+01,1.482710471202280900e+01,1.210856682231545456e+01,9.184557778867768363e+00,5.527936500377436779e+00,3.948937857073511193e+00,2.741445079516291461e+00,1.707449250403852092e+00,1.203509097469273925e+00,8.186240758658648309e-01,5.991944239736833877e-01,5.281468102793989150e-01,3.807563672429398194e-01,2.693055215445404049e-01,1.707796590032538697e-01,1.135411144223124891e-01,1.196531437700863315e-01
