# x y z
-5.912851003976557962e+01	-1.894490388757499488e+01	3.973073870485211501e+01
-6.310915231312279161e+01	1.976127585774850814e+01	4.117853598456365205e+01
-4.568933907551097207e+01	4.569510952810861681e+01	8.877095000817012860e+00
-4.610823239918918404e+01	2.349043714415255835e+01	2.274722118047473174e+01
-4.630967916272483365e+01	-1.165582435457479304e+00	1.887814524776336356e+01
-1.136066378745854166e+01	-1.501578219419044835e+01	8.676137922970097449e+00
-4.567062184376382561e+01	-1.959236988398294343e+01	6.757174973731288503e+00
-6.558358441434953079e+01	4.251644029716663198e+01	2.158691622438773905e+01
-6.241800581206292264e+01	6.411626974592441464e+00	1.617427020812893801e+01
-7.486281919357571724e+01	4.932543311189947488e+00	5.534467637294359754e+00
-3.483840180640351747e+01	-6.189838750285093738e+01	2.068464014104367532e+00
-2.879766115619258215e+01	-7.553112187525785615e+00	1.909600855975979883e+01
-4.963542269175727739e+01	3.038762914837085560e+01	2.509746030093450031e+01
-4.387765244647212626e+01	3.910541086892873608e+01	8.879905510816938019e+00
-4.763010101103031246e+01	-4.110447672018020171e+01	4.711995674133617307e+00
-5.924558203282390423e+01	2.073189132924131428e+01	1.343445255054189325e+01
-5.811274697930620903e+01	-4.658425159310375818e+01	1.990396424044922696e+01
-2.087841211117973117e+01	9.530081557649166868e+00	1.075503599617067430e+01
-1.760909196040634939e+01	2.282130299005633844e+01	1.767520110071143691e+01
-2.650958320822300252e+01	8.578677597742691674e+00	1.394709561335555037e+01
-4.288658290659343919e+01	-1.102339151498278369e+01	4.264427102527843516e+00
-2.863594137545209151e+01	1.184804138060376388e+01	1.260449064581491641e+01
-7.874816352298290667e+01	-7.892345908942075994e+00	7.542484483718087773e+00
-1.702898061428540899e+01	-1.595771309824395345e+01	4.245808903043861271e+00
-2.910296567622013342e+01	3.294723320305214997e+01	2.449439817245825068e+01
-6.317332202504527316e+01	-1.883738751515015242e+00	2.732033318297824209e+01
-5.929485320400282689e+01	-3.355864355291804202e+01	2.432611206844863005e+01
-4.169734395318460685e+01	3.456977459445832324e+01	3.575290083201395674e+01
-3.533367443474567438e+01	-2.033205929482596375e+01	9.720986539295960682e+00
-3.116981364530927934e+01	-8.562324268787234516e+00	7.145968590498275042e+00
-4.622029505917622316e+01	1.037770264388701946e+01	2.382623915696261818e+01
-2.537179243069143908e+01	1.120196411893478050e+01	9.389759619039091731e+00
-2.963441312742832778e+01	6.291635350832316220e+01	5.058960328819977370e+00
-1.194297483174885421e+01	-1.518913502481782096e+01	1.875967211655967803e-01
-6.635490465881636624e+01	6.372009536673061803e+00	6.157476404054807340e+00
-2.526119813673060932e+01	-5.182297311368920134e+01	3.133324115319791936e+00
-7.667751600767671505e+01	-1.279460023238699229e+01	1.515343464635079407e+01
-4.933790247495813475e+01	5.641861913631217362e+01	1.356781713619422369e+01
-2.656897324071948674e+01	-7.658326910765637763e+00	2.138853843170897662e+00
-6.488442735271756590e+01	-2.129470081555913552e+01	1.984228852175322189e+01
-7.014650637435983072e+01	-3.370679639273400596e+01	4.614010519536874133e-01
-4.984984873857818855e+01	-5.159784168111686142e+01	3.988774858189152450e+00
-3.628492663304132293e+01	-6.986653865341601488e+01	7.656819272331263804e+00
-2.206922468791128011e+01	1.606630921881981422e+01	8.555777311029094889e+00
-1.416359690761478518e+01	-6.068824378786782603e+00	6.268432981222518130e-01
-3.127894795963582553e+01	1.831869642478170235e+01	4.456798979332535993e+00
-6.338298755460668588e+01	-2.664428900828384528e+01	9.334050898428230880e+00
-3.821208644376783781e+01	4.196573626926242895e+01	3.210042538601280970e+00
-2.100162986381248942e+01	-1.121206647717563065e+01	1.553524360862613740e+01
-3.842126603068424373e+01	6.480683789333615152e+01	1.204306098392260438e+01
-4.620425424727088171e+01	5.291238216526055282e+01	8.032024024231766646e+00
-3.213808045839264338e+01	-8.370758763143552272e+00	1.016127630934184189e+01
-1.895609472477124768e+01	1.811179024001488713e+01	7.588911568822088505e+00
-6.847114944177533857e+01	2.126673459720829129e+01	1.836018873644905369e+01
-5.054569792924935712e+01	4.079438172216641334e+01	2.051995862384818992e+01
-3.418476748992429037e+01	2.707373178694873772e+01	1.338255840499996197e+01
-3.514092857042464857e+01	6.653988986260728211e+01	1.177226997743757053e+01
-2.904879511187228758e+01	-2.648186212229199654e+01	8.287868447198615485e+00
-6.562045165384193979e+01	4.464760672987574708e+01	1.507086419611826678e+01
-7.789137182560395445e+01	9.634879267335870523e+00	3.354860069922899868e+00
-5.772153060606209607e+01	2.635666800468431958e+01	5.490074066648889861e+00
-6.326444312599849695e+01	9.204084214181534662e+00	2.097396922729972957e+01
-5.067906563016480703e+01	-2.011654171212145314e+01	3.349056257193084463e+01
-2.539685755401671940e+01	7.967569767584228302e+00	1.861805656966714073e-01
-5.640061251378041618e+01	-2.417123297165006690e+01	1.359207805369104172e+01
-1.666846460568856259e+01	4.857540768162888489e-01	4.184671773322755861e+00
-6.782355292685515735e+01	-4.225639213351766443e+01	9.483012298640803195e+00
-9.250012086131544464e+00	1.003854251335823022e+01	1.176054833176121583e+00
-3.373850984711907586e+01	8.964804724846448636e+00	1.916499805460302497e+01
-4.667589121226890114e+01	-2.988702813273500070e+01	3.568236525506739554e+01
-4.695463627147782404e+01	-3.602336969938072286e+01	2.455656141789599189e+01
-2.145577990961555770e+01	5.770156417192520593e+01	3.346892036347630750e+01
-5.731499838058488194e+01	2.363911684271601743e+01	2.454369324967228394e+01
-2.762347577922416164e+01	-6.495137423805125820e+01	4.363694945463065267e+01
-3.659078687834900734e+01	9.972416522066549049e+00	1.958780516608765154e+01
-4.812728084548795948e+01	5.858719147960052887e+00	3.728816211964869343e+00
-6.869779609151818534e+01	-7.351820311679651887e+00	2.780609562490442599e+01
-6.096873537896036765e+01	-1.230199354176715509e+01	2.519181648878334556e+01
-5.102352478202898567e+01	-2.093575770250563650e+01	3.427008705575136815e+01
-3.207389562990974241e+01	3.197516443482494086e+00	1.480364652715383222e+01
-2.797933711107739185e+01	2.117217680263199497e+01	1.445626808229834026e+01
-5.823982452185759939e+01	-5.028240260129744854e+01	6.543981439960056434e+00
-1.712983603823606771e+01	8.153855706436942796e+00	4.908479635358649951e+00
-5.478637105191828738e+01	1.023741357281510744e+01	1.154413477979504954e+01
-5.709536953180690233e+01	-4.332407808078684752e+00	6.584893098247226462e+00
-6.493461774015884203e+01	-2.117338916912087399e+01	6.663059229295341446e+00
-2.267614174772919711e+01	-3.808683157501216332e+00	2.179521198953814576e+00
-3.064128661262769882e+01	6.917227375785952859e+01	6.614627946498432998e+00
-5.602091300650874928e+01	9.207767826841280367e+00	6.495718689899626419e+00
-6.622028332542635098e+01	-2.027003654159583945e+01	4.282046344907549695e+01
-4.462242544223050089e+01	9.932044889290086331e+00	2.205414236924189453e+01
-8.885048606436996010e+00	1.460189122113587779e+01	1.808126824946654665e+00
-3.102296065977380124e+01	4.602089706328272456e+01	3.021104625268961286e+01
-2.097302996093796068e+01	3.230097490778783964e+01	4.133110121067017140e+00
-5.944554593294967049e+01	9.329725379938500485e-01	4.132885520293143600e+01
-4.486976420484814554e+01	5.596606165780209352e+01	1.479483442606652233e+01
-6.290628024791364226e+01	1.472544510542704721e+01	3.495804933981277429e+01
-5.850267371637954739e+01	5.874407940514230653e+00	1.121081261241837979e+01
-3.836341310933347160e+01	-4.905870544526343480e+01	2.088880225138604629e+01
-3.277131635176393587e+01	8.188115295082429412e+00	2.415861574922900346e+01
-5.208697984814504878e+01	1.120138931568207319e+01	1.789542433141319577e+01
-3.569652803125983809e+01	6.148574897729890409e+01	6.702778314577447105e+00
-5.198023044316364150e+01	-4.245059940997736092e+00	9.348472063520395281e+00
-1.389174311826762853e+01	-1.771742648197958658e+01	7.431969923172674797e+00
-5.758811246256314575e+01	-3.434508073804072126e+01	3.267421918001674896e+01
-2.696036657254330038e+01	5.518163300759611900e+01	3.731437233214236215e+01
-3.054008004208598237e+01	-2.385837620953134319e+01	7.930543623000056996e+00
-5.778072227052722099e+01	-8.395266345241877204e+00	2.285508556916349931e+01
-7.602965445153739665e+01	-2.295073673551934235e+01	9.476289696992164835e+00
-5.927569199461942162e+01	-1.400439444251052823e+00	4.150205743502572098e+00
-2.467789483060910172e+01	-4.809874026814475201e+01	7.806205888295867368e-01
-1.326978515373817125e+01	-3.565841477000144977e+01	2.446296587634571473e+00
-5.325356450959353083e+01	9.698001232496372026e+00	6.149850985055149266e+00
-2.435585935501033816e+01	1.803468120103504546e+01	7.337200897230827579e+00
-5.866452893548226655e+01	-3.724532115704877100e+01	2.234215242835223769e+00
-6.895950924252427683e+01	-2.460939851893266450e+01	1.194176341535466257e+01
-4.729919362555500584e+01	5.693166662958210367e+01	3.471420740947071870e+00
-5.836657745268297504e+01	2.380843680842321675e+01	3.711992209696475697e+01
-2.660781346363213018e+01	9.389991246826623339e+00	1.247682760638500099e+01
-5.823863226584148833e+01	-2.477230819063396083e+01	9.213409848636599619e+00
-6.639555824253598360e+01	-7.567309642913651047e+00	1.961045631299232284e+01
-4.188058094910179818e+01	3.100838122912630723e+01	4.599298898088178156e+00
-3.696089603830288439e+01	-1.590672571621042364e-01	1.661211965768453780e+01
-1.645254612670393257e+01	1.385488167275857840e+01	4.212628158394613465e+00
-4.349920649405611783e+01	1.329213668323112252e+01	2.526548247220782883e+01
-7.387959300275127816e+01	-5.608189815092396557e+00	5.825740146896640326e+00
-2.304898898205960478e+01	5.865766806895713614e+01	3.291767292015346413e+01
-3.678031022950169415e+01	5.974435740652179305e+01	7.546638566424850758e+00
-3.986247174270226168e+01	-6.369653311800380635e+01	1.091357534260814255e+01
-4.395573750741347396e+01	2.485965889535957629e+01	7.963419185426698022e+00
-2.685417419983299325e+01	-4.760095075430129441e+01	8.304164176757131699e-01
-3.419861651681512171e+01	6.583673439076565614e+01	2.241854715959361144e+00
-6.425483937193509121e+01	1.736129226123778224e+01	1.734053471765878740e+01
-6.460679530697768769e+01	-2.963036133196654731e+01	3.736962330096572771e+01
-5.132235835789155942e+01	-3.992895480408679987e+01	3.076368161011130553e+01
-2.206713989748550375e+01	-5.744379210505081090e+01	6.885213996062934605e+00
-3.776557676333153779e+01	6.145117855348804170e+01	4.428524513792850570e+01
-5.482134047042259795e+01	5.951668116705020140e+01	1.294225612898230970e+01
-1.911447413742917334e+01	-7.982138606176278017e+00	9.197616024144110725e+00
-4.135212066694352728e+01	5.245024678892256276e+01	4.074071371286441945e+01
-2.372449766437812002e+01	5.880166113403327444e+01	1.333946464039183866e+01
-2.493066668392173924e+01	5.030507565229466849e+01	7.375577464381638748e+00
-6.349982990815126982e+01	2.466071393657284716e+01	3.078985694448310184e+01
-1.462162252555162922e+01	-2.170301620102934237e+01	4.793496251052390633e+00
-1.843216938892231838e+01	4.151608014776319244e+00	4.240749593186991184e+00
-4.548807266897640744e+01	-4.367306787054357642e+01	8.009833526500594658e+00
-8.975577728749348339e+00	-2.279063098505825025e+01	1.776584978980641147e-02
-4.453538585685149087e+01	-2.771323686834525901e+01	1.588893076653045178e+01
-3.284131079429731415e+01	5.583672832114771012e+01	1.228467704744492828e+01
-4.669275393123510298e+01	7.663528214616930789e+00	7.817187600001957115e+00
-2.580882109475435016e+01	5.166402593970443746e+01	6.344777981755630458e-01
-4.756527129914584862e+01	-2.901732804791623366e+01	2.414821710496938323e+01
-8.199365019399429855e+01	-9.293597880091161167e-01	4.953341670521959728e+00
-4.926949019416286291e+01	-1.725419307955853654e+01	9.442884697351638934e+00
-4.299690273630783111e+01	-4.517289620171386133e+01	4.145871927934495460e+01
-6.452323129764134535e+01	-4.100038530044267659e+00	3.006687379888811762e+01
-3.984060792914529969e+01	-4.238724733044804083e+01	3.357300347430924603e+01
-6.762137640123505378e+01	-3.866194053096903360e+01	1.385787642838570832e+01
-5.113737929751435018e+01	1.267116531316667505e+01	2.860279530281689908e+00
-6.384321220043326406e+01	-1.152207696747992571e+01	4.713285729044407901e+01
-1.823970063748464909e+01	1.520688487203048211e+01	3.690028827473161410e+00
-1.593870403245736078e+01	-4.122626880902396351e+01	5.456157673479446579e+00
-5.419741149406347347e+01	2.902040491981053627e+00	1.046258217305176252e+01
-3.222423345099896608e+01	-1.172608772270420374e+01	5.971295070461202670e+00
-3.237496746106941004e+01	-6.760149133781551356e+00	2.051400841263434138e+00
-5.452286198767573921e+01	2.605322105011462597e+01	1.941653732948786981e+01
-6.142564676823672443e+01	-5.598559060578261359e+00	7.974957568545336883e+00
-1.466727521201896423e+01	-1.838630014237952892e+01	4.709713681178167022e+00
-2.511791723171062785e+01	5.504653762871933864e+00	6.366858113365805316e+00
-3.225814830878517370e+01	2.380236939912411032e+01	1.754835667012397238e+01
-4.040363639103350835e+01	-4.031074250578433293e+01	4.069899693615491287e+01
-4.623515509079842900e+01	-4.416849420803306003e+01	3.421016818446553742e+01
-2.747103004704191420e+01	-1.458993588725274471e+01	9.688977261528838980e+00
-7.204631085226917264e+01	3.944514524746423234e+01	1.170743686056044375e+01
-2.971246462532601740e+01	1.518982612650657948e+01	1.387315757123110416e+01
-6.725886133586401172e+01	-1.548959787508686858e+01	1.457938937449133654e+01
-3.481698898266529341e+01	-5.501081707917254704e+01	3.788190674344896536e+01
-3.765631946742829683e+01	-2.847103735712444461e+01	2.260872982918251495e+01
-1.748422043030165085e+01	2.177486252859896609e+01	6.651144896628040648e-01
-4.790815896674438790e+01	2.943692063606726350e+01	3.629502415336997245e+01
-4.492417698843301110e+01	3.260363461210076963e+01	2.246270346240732607e+01
-2.950504385391235473e+01	6.913510074112538462e+01	1.401168772032306364e+01
-2.291436375825057681e+01	5.996807545017838947e+01	1.534851730653001312e+01
-6.207254859190435070e+01	1.524493397881570012e+01	2.722217285787219510e+01
-7.343643846978423539e+01	2.172663034164553864e+01	3.241323075910779394e+00
-5.829393301347212031e+01	2.186696694769608129e+01	4.159445073646312352e+01
-7.441417636812734315e+01	2.780478599654228944e+01	2.154899948516169061e+01
-3.796797056540717819e+01	8.870852437111128808e+00	9.643800951870588278e+00
-3.349681783170320415e+01	2.851857389495010509e+01	1.821866237529934374e+00
-3.119532439687646885e+01	5.661985538368560889e+00	3.590781530077260975e+00
-6.455666855963582407e+01	-1.685159725956427490e+00	5.152722905279979670e+00
-1.253792781833514169e+01	-2.089871764949384669e+01	3.488055816415677857e+00
-6.855192033234247617e+01	3.923408197657973773e+01	2.053566007964117190e+01
-6.503042186739507713e+01	3.825281716854298963e+01	4.626684783347785768e+00
-1.595506376572748941e+01	2.531008574229977981e+01	6.595338523251418117e+00
-2.014436136029736701e+01	-3.327559863717131350e+01	1.775956710578337150e+00
-3.939048436131182740e+01	5.792546859463102038e+01	3.562065976291860636e+01
-5.516411879596756052e+01	-6.701104244273282440e+00	1.737239028921987583e+01
-6.631749353605385977e+01	1.163232820130451195e+01	1.486553322758417828e+01
-2.997553652238435618e+01	-5.916779798280909830e+01	1.654341531163595391e+01
-7.707757682210662153e+01	-6.977567616647999404e-01	1.980932703731127376e+01
-4.505804060935650313e+01	-3.450599859414634096e+01	3.362316584499958338e+01
-3.097927728766947908e+01	-1.647588175315443237e+01	8.488836660252426114e+00
-5.019784978691549782e+01	3.945813429020756757e+01	3.328810557834066230e+01
-4.787201612587330857e+01	-4.798150364332589390e+01	3.803953918654126198e+01
-1.379946134197529695e+01	4.906433297417682304e+00	9.398463935390676482e+00
-6.822359313690377292e+01	2.220734176152572203e+01	1.387251220856578193e+01
-2.166886732037174568e+01	1.344921749652938203e+01	5.639850171616306085e+00
-3.549163641322668639e+01	1.688378979187751643e-03	9.362401767993116408e+00
-2.838204186370550630e+01	5.044358650762043084e+01	2.975870201037310991e+01
-6.034422984665525291e+01	-3.185725470067081488e+01	3.959193601232422566e+01
-2.927802382657636215e+01	-1.534469793804467574e+00	4.282222881693801497e+00
-2.186048859313744686e+01	5.019043242952991335e+01	4.348479210432453224e-01
-5.854217860103038618e+01	-1.850990350045243105e+01	3.893818792105621895e+01
-4.478826282210957999e+01	-5.347366093283414301e+01	8.637054550665377306e+00
-6.027251062823034999e+01	-3.651846343130989681e+01	2.438912818981538422e+01
-1.267539046248526446e+01	-9.906027097899768208e+00	1.099346403445740350e+01
-2.250417460436323580e+01	1.984627255114437006e+01	2.933277502967050587e+00
-2.522735142369893424e+01	-6.734062744739152606e+01	1.354765289694801034e+01
-1.957479307286407533e+01	3.162667648539360599e+01	6.283106807649897485e-01
-3.355143195209317497e+01	-3.175732858435947392e+01	3.968701857994313631e+00
-5.118227344726224004e+01	3.452700992653823420e+01	3.722792693712418810e+01
-1.795240151306629883e+01	2.767269944992750919e+00	6.663435999249786690e+00
-4.346953241356897024e+01	-1.357137007555509811e+01	1.995876245863406240e+01
-7.783038576482704229e+01	-2.664518791254271690e+01	1.068789820071114960e+01
-6.735761450401537331e+01	3.744959712164148868e+01	1.852966480119282267e+01
-1.714762543991021460e+01	-1.365978713643166698e+00	1.310181065447107995e+00
-1.034784054817307286e+01	-2.587303144414610045e+01	1.298991689245213088e+01
-5.474635442528491325e+01	-1.196843535226605404e+01	2.136189624618438199e+00
-4.981781286545806609e+01	-6.009381656546591444e+01	1.406159831625666534e+01
-2.370044009658180784e+01	-2.916069571181246545e+01	6.390846775908173072e+00
-1.537921590543570893e+01	-6.280952415913980402e-02	6.285241183637060303e-01
-3.828764761588313803e+01	-5.588143035028510752e+01	6.907915709182521624e+00
-5.865005562565873731e+01	2.809806328198882852e+01	6.432551808673897753e+00
-4.461057853016258434e+01	-9.289592318078266686e+00	1.500598569628993850e+01
-1.914922974766851738e+01	3.351597985841854310e+00	7.599922618792902540e+00
-1.108414641348712948e+01	-1.270359117363427792e+01	5.472040005423130182e+00
-2.833131635657640857e+01	1.547038781923108708e+01	2.300663351960061931e+01
-6.528329193201236080e+01	4.578291435218898364e+00	2.106785550922479544e+01
-5.639293305809998458e+01	-8.640121137945056873e+00	9.964148260797683676e+00
-2.844307770879918706e+01	3.020836686489258938e+01	3.350776554836861543e+00
-4.742691475285817404e+01	-1.245077963605314153e+01	1.122866082489643880e+01
-6.637423865070046247e+01	-1.121422533372109065e+01	5.439712903337534655e-02
-4.410674282727670459e+01	-3.583103334294891251e+00	3.042780407699031286e+01
-1.405918517537834944e+01	1.988177526758467906e+01	2.385622270470002970e+00
-6.054818226882675702e+01	4.230344139805500703e+01	1.199861104750438301e+01
-4.890781479391097264e+01	1.127019382370252210e+01	2.683000671685622862e+01
-5.012988410097708680e+01	-2.081570707755951233e+01	1.101971236284370770e+00
-4.768287689989881528e+01	2.451958070968010972e+01	1.079875420942939090e+00
-2.512704406660144585e+01	-6.798692922129171201e+00	1.484519347863544247e+01
-1.980585197455748059e+01	-3.889328842972543754e+01	2.220968095292223765e+01
-7.083781506646309367e+01	2.077506874091840317e+01	1.083403634058715603e+01
-4.537993612484008565e+01	-1.207340366306282320e+01	2.873207368422505681e+01
-4.271974424350021593e+01	1.593449374553761677e+00	2.695871957641947247e+01
-2.587280778656464975e+01	6.540070343643553663e+00	1.431431112578029685e+00
-3.723426536293412425e+01	2.849326703834687891e+01	3.363581854516927905e+01
-2.979124780083328972e+01	-2.880741686737702878e+01	1.626691644495495481e+01
-2.841573946725115007e+01	1.094289739376444004e+01	1.363750588489133797e+01
-3.753061850787324971e+01	-2.267354924011722161e+01	3.167281890786203391e+01
-4.320525388521274834e+01	-2.521771286145945368e+01	5.004279804307664392e+00
-7.152330389547060463e+01	3.400848306559898759e+01	6.264747899484155447e+00
-7.287956091168776140e+01	1.894677425299538953e+01	3.395506233539952490e+01
-7.546710040500221339e+01	-4.564244464246975497e+00	1.573557646278394095e+01
-7.432115994306290929e+01	-6.601691280301845488e+00	6.290382954597828480e+00
-5.708167520477113754e+01	-8.798454698747354641e+00	1.675161648148466753e+01
-5.678647568401413537e+01	-2.038030316519827778e+01	3.323902343006486149e+01
-1.768451837872709831e+01	-3.206587451237822961e+01	1.183989822734746156e+01
-4.203166002964596260e+01	5.888880854392080977e+01	3.237772100255153163e+01
-6.719833873480406794e+01	-3.176714002755581134e+01	2.970648972799164511e+01
-6.122710804690979813e+01	3.455452806774195551e+01	2.651942285967749768e+01
-5.955036605271589423e+01	-8.735488935158047141e+00	3.607160273407502871e+01
-5.761985819016712185e+01	-4.297176750943437185e+01	2.060331063651541683e+01
-9.609129067662653512e+00	2.576834962486726499e-01	3.295105741633242769e+00
-6.406217096595962346e+01	-5.877469869223045373e-01	2.793770347748748151e+01
-6.137259993986305773e+01	1.556553842123958731e+01	2.962852716378273499e+01
-5.193794012696701401e+01	4.148237113695093825e+01	6.278145856954655990e+00
-6.656707022097715765e+01	1.359111756497069479e+01	2.106045189190984601e+01
-1.926675887887501659e+01	-3.981205672604183832e+01	2.376132558929428029e+01
-1.195212927927227042e+01	-1.811089652463008193e+01	1.105544515781835457e+01
-1.822315678628077507e+01	1.016975388857280826e+01	8.442576265545671532e+00
-4.944860527254445515e+01	5.711115595435931880e+01	2.671218067292959297e+00
-4.561529518259073512e+01	-6.440308727863684624e+01	1.494197681401982258e+01
-2.750617339756464474e+01	-1.251117703415094873e+01	9.445110136268263901e+00
-1.870984827880276669e+01	9.343281526928816305e+00	4.896053077418240029e+00
-4.757161166369234451e+01	2.965024810685334344e+01	1.061733298050031848e+01
-5.311094750819668775e+01	1.735063309304485557e+01	8.521541869045321960e+00
-7.813380963250696709e+01	-1.514490844918259604e+01	2.320922890720358289e+00
-4.428115856850424592e+01	-4.026404148270784411e+00	3.588469532753706392e+00
-4.435500639872149264e+01	2.089821105395208711e+00	1.164973599686012440e+00
-6.161360277196598645e+01	-4.347751363253178170e+01	1.123798559749412362e+01
-3.277971378730278218e+01	-6.430000918340817861e+01	1.625696714565848922e+01
-5.049996167950074977e+01	1.872869455230570424e+01	2.067127688459262203e+01
-4.351579276778624461e+01	-4.237718200658054002e+01	1.381259786454845262e+01
-5.247482855497288057e+01	3.081288437157841997e+01	7.271332955594629333e+00
-1.558617640317440411e+01	3.830770624276210157e+01	1.202474125713270503e+01
-3.211371830481576239e+01	1.927902026746254904e+01	1.999164636669035389e+01
-5.644506266778117975e+01	-2.790720859802921439e+01	3.794906286351277469e+00
-3.348110286893555099e+01	-9.840504655710882176e+00	2.211982384513207833e+01
-2.918401988345877029e+01	-4.361799231896853968e+01	1.399103219520187658e+01
-6.506517138585114424e+01	4.076299567670519508e+01	1.909708745951828135e+01
-4.925904889484710480e+01	-2.344759026005832325e+01	2.414778589925754559e+01
-6.861579194712089702e+01	-3.664310811259880563e+00	2.411754553745075214e+01
-4.869463363703225411e+01	5.122235780388377435e+01	1.411209773187787953e+01
-7.064567328314774386e+01	-8.229254689133703948e+00	6.413648848543068937e+00
-7.253317731965606363e+00	8.710508840150499310e+00	3.156409455482767967e+00
-1.389002987822028601e+01	-2.570147900757984516e+01	2.969757212491110909e+00
-4.790379602001109305e+01	-4.733802185485792080e+01	2.380348069979561032e+01
-1.751803069406319224e+01	-6.266171095400128621e+00	1.139578382220703467e+01
-4.165714188501348048e+01	-6.038751701222123813e+01	9.251828108351402236e+00
-2.786775043770223803e+01	4.641866336004070348e+01	2.422031103459741885e+01
-5.598299065055628176e+01	2.458787097793166154e+01	2.909871907036224670e+01
-4.199345310064030912e+01	1.317786487863239708e+00	4.672193959694255661e+00
-2.410462951519709662e+01	-6.400142374804191547e+01	1.059762113157014163e+01
-2.660482227968800117e+01	3.566594522110043641e+01	2.740561431161547290e+01
-7.379990022923814763e+01	-3.957489016562266704e-01	1.754233986628187125e+01
-3.414866901515112119e+01	2.672164730807235600e+00	1.195024622964243299e+01
-7.146373960267983705e+01	1.254203404986515835e+00	1.514715874801965434e+01
-2.836350515729425936e+01	5.186845878106574048e+01	3.148876288274565738e+01
-2.557243757239844584e+01	-5.544542346230059593e+01	1.118933024613068916e+01
-4.860723710295465594e+01	-2.435914536789632479e+01	1.743066769811058947e+01
-2.601616896774249099e+01	-6.239601817585391785e+01	3.175036836071353008e+01
-3.783099892784529317e+01	-3.334420375744505094e+01	4.041265417171821639e+00
-2.571501742769439858e+01	4.252714870304305350e+01	3.060092490479243921e+01
-3.543022740417984551e+01	-1.899268129613929190e+01	9.796792819287475140e+00
-6.991989096324159902e+01	-4.496725144218967074e+00	1.268034426939410331e+01
-5.696426780879748719e+01	-6.142547390076427583e+00	2.864865701608580295e+01
-4.007091712081891188e+01	-1.470354153783789997e+01	1.469146220002366832e+01
-4.777457469018547442e+01	-2.241378200125078024e+01	1.779549037006244205e+01
-3.076528236786507620e+01	8.603767762096358851e+00	1.238778814156277264e+01
-8.058146639143114243e+00	-1.895242871496834880e+01	6.638375968890930068e+00
-5.690591672720966443e+01	2.451760832058402784e+01	3.540678533007031170e+00
-5.631725197161259899e+01	-3.586352359059301165e+01	2.507681044491255662e+01
-3.005885459673842419e+01	5.902335474696072026e+01	5.964609682760944054e+00
-2.267904733058944089e+01	-2.614744702832268786e+01	2.017916006238085913e+01
-6.568596204091602431e+01	-3.196046658198523360e+01	1.331627437083200682e+01
-1.182756179484353432e+01	1.985449068410629891e+01	2.495575034850094021e+00
-2.338549689661643427e+01	-2.059897770801848438e+01	4.164365339208068839e+00
-1.679154309048297478e+01	-4.044035496205761859e+01	4.570117973046954774e+00
